route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
Q48,CS_E0-Weekday-SDon-078700_Q48_5,CS_E0-Weekday-SDon,LAGUARDIA AIRPORT,1,Q480015
Q15A,CS_E0-Weekday-SDon-078900_MISC_761,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0048
Q16,CS_E0-Weekday-SDon-079000_MISC_724,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040
Q20A,CS_E0-Weekday-SDon-079000_Q20_4,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043
Q31,CS_E0-Weekday-SDon-079000_Q31_4,CS_E0-Weekday-SDon,JAMAICA LIRR,1,Q310006
Q12,CS_E0-Weekday-SDon-079200_Q12_10,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q32,CS_E0-Weekday-SDon-079200_Q32_18,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q32,CS_E0-Weekday-SDon-079200_Q32_3,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q44+,CS_E0-Weekday-SDon-079200_SBS44_40,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q12,CS_E0-Weekday-SDon-079300_Q12_7,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120075
Q15,CS_E0-Weekday-SDon-079300_Q15_3,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025
Q44+,CS_E0-Weekday-SDon-079300_SBS44_50,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q48,CS_E0-Weekday-SDon-079400_Q48_4,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q480008
Q28,CS_E0-Weekday-SDon-079500_MISC_710,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q13,CS_E0-Weekday-SDon-079500_MISC_773,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q16,CS_E0-Weekday-SDon-079500_MISC_780,CS_E0-Weekday-SDon,FORT TOTTEN via UTOPIA,0,Q160035
Q28,CS_E0-Weekday-SDon-079700_MISC_714,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q20A,CS_E0-Weekday-SDon-079700_Q20_31,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042
Q13,CS_E0-Weekday-SDon-079800_MISC_783,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q76,CS_E0-Weekday-SDon-079900_MISC_727,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q20B,CS_E0-Weekday-SDon-080000_Q20_19,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027
Q44+,CS_E0-Weekday-SDon-080000_SBS44_13,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q44+,CS_E0-Weekday-SDon-080000_SBS44_18,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q12,CS_E0-Weekday-SDon-080200_Q12_9,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q12,CS_E0-Weekday-SDon-080300_Q12_14,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q32,CS_E0-Weekday-SDon-080400_MISC_723,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q32,CS_E0-Weekday-SDon-080400_MISC_731,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q76,CS_E0-Weekday-SDon-080500_MISC_716,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q31,CS_E0-Weekday-SDon-080500_MISC_767,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q28,CS_E0-Weekday-SDon-080500_MISC_779,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q20B,CS_E0-Weekday-SDon-080600_Q20_32,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026
Q28,CS_E0-Weekday-SDon-080700_MISC_777,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q13,CS_E0-Weekday-SDon-080700_Q13_2,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q48,CS_E0-Weekday-SDon-080700_Q48_1,CS_E0-Weekday-SDon,LAGUARDIA AIRPORT,1,Q480015
Q44+,CS_E0-Weekday-SDon-080700_SBS44_30,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q16,CS_E0-Weekday-SDon-080800_Q16_3,CS_E0-Weekday-SDon,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039
Q44+,CS_E0-Weekday-SDon-080800_SBS44_32,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q31,CS_E0-Weekday-SDon-081000_MISC_729,CS_E0-Weekday-SDon,JAMAICA LIRR,1,Q310006
Q13,CS_E0-Weekday-SDon-081000_Q13_1,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q20A,CS_E0-Weekday-SDon-081000_Q20_13,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043
Q15,CS_E0-Weekday-SDon-081100_MISC_725,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 154 ST,1,Q150048
Q15A,CS_E0-Weekday-SDon-081100_Q15_7,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041
Q12,CS_E0-Weekday-SDon-081200_Q12_18,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q12,CS_E0-Weekday-SDon-081300_Q12_8,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q48,CS_E0-Weekday-SDon-081400_Q48_2,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q480008
Q44+,CS_E0-Weekday-SDon-081400_SBS44_20,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q28,CS_E0-Weekday-SDon-081500_MISC_709,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q16,CS_E0-Weekday-SDon-081500_MISC_784,CS_E0-Weekday-SDon,FORT TOTTEN via FRANCIS LEWIS,0,Q160036
Q32,CS_E0-Weekday-SDon-081600_MISC_705,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q32,CS_E0-Weekday-SDon-081600_Q32_20,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q44+,CS_E0-Weekday-SDon-081600_SBS44_34,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q28,CS_E0-Weekday-SDon-081700_MISC_713,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q76,CS_E0-Weekday-SDon-081700_MISC_745,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q20A,CS_E0-Weekday-SDon-081700_Q20_10,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042
Q44+,CS_E0-Weekday-SDon-081800_SBS44_36,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055
Q13,CS_E0-Weekday-SDon-081900_MISC_736,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q76,CS_E0-Weekday-SDon-081900_MISC_778,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q20B,CS_E0-Weekday-SDon-082000_Q20_23,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027
Q44+,CS_E0-Weekday-SDon-082100_SBS44_31,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q12,CS_E0-Weekday-SDon-082200_Q12_13,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q13,CS_E0-Weekday-SDon-082200_Q13_3,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q31,CS_E0-Weekday-SDon-082300_MISC_711,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q12,CS_E0-Weekday-SDon-082300_Q12_12,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q44+,CS_E0-Weekday-SDon-082400_SBS44_14,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q28,CS_E0-Weekday-SDon-082500_MISC_774,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q15,CS_E0-Weekday-SDon-082600_MISC_704,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025
Q20B,CS_E0-Weekday-SDon-082600_Q20_8,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026
Q28,CS_E0-Weekday-SDon-082700_MISC_722,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q48,CS_E0-Weekday-SDon-082700_Q48_6,CS_E0-Weekday-SDon,LAGUARDIA AIRPORT,1,Q480015
Q32,CS_E0-Weekday-SDon-082800_MISC_735,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q32,CS_E0-Weekday-SDon-082800_Q32_6,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q44+,CS_E0-Weekday-SDon-082800_SBS44_51,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q76,CS_E0-Weekday-SDon-082900_MISC_718,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q15A,CS_E0-Weekday-SDon-082900_Q15_3,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0034
Q16,CS_E0-Weekday-SDon-083000_MISC_780,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040
Q31,CS_E0-Weekday-SDon-083000_MISC_786,CS_E0-Weekday-SDon,JAMAICA LIRR,1,Q310006
Q20A,CS_E0-Weekday-SDon-083000_Q20_28,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043
Q13,CS_E0-Weekday-SDon-083100_MISC_781,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q12,CS_E0-Weekday-SDon-083200_Q12_11,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q44+,CS_E0-Weekday-SDon-083200_SBS44_47,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q12,CS_E0-Weekday-SDon-083300_Q12_19,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q13,CS_E0-Weekday-SDon-083400_MISC_787,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q28,CS_E0-Weekday-SDon-083500_MISC_714,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q16,CS_E0-Weekday-SDon-083500_Q16_4,CS_E0-Weekday-SDon,FORT TOTTEN via UTOPIA,0,Q160035
Q44+,CS_E0-Weekday-SDon-083500_SBS44_52,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q48,CS_E0-Weekday-SDon-083600_Q48_5,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q480008
Q28,CS_E0-Weekday-SDon-083700_MISC_788,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q20A,CS_E0-Weekday-SDon-083700_Q20_6,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042
Q31,CS_E0-Weekday-SDon-083800_MISC_708,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q32,CS_E0-Weekday-SDon-083800_MISC_734,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q76,CS_E0-Weekday-SDon-083900_Q76_1,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q28,CS_E0-Weekday-SDon-084000_MISC_785,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280066
Q20B,CS_E0-Weekday-SDon-084000_Q20_11,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027
Q32,CS_E0-Weekday-SDon-084000_Q32_4,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q44+,CS_E0-Weekday-SDon-084000_SBS44_28,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q15A,CS_E0-Weekday-SDon-084100_MISC_761,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041
Q76,CS_E0-Weekday-SDon-084100_Q76_3,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q12,CS_E0-Weekday-SDon-084200_Q12_20,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q44+,CS_E0-Weekday-SDon-084200_SBS44_24,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q13,CS_E0-Weekday-SDon-084300_MISC_783,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q12,CS_E0-Weekday-SDon-084300_Q12_10,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q28,CS_E0-Weekday-SDon-084500_MISC_777,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q15A,CS_E0-Weekday-SDon-084500_Q15_8,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0049
Q13,CS_E0-Weekday-SDon-084600_MISC_773,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q20B,CS_E0-Weekday-SDon-084600_Q20_33,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026
Q28,CS_E0-Weekday-SDon-084700_MISC_779,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q48,CS_E0-Weekday-SDon-084700_Q48_4,CS_E0-Weekday-SDon,LAGUARDIA AIRPORT,1,Q480015
Q32,CS_E0-Weekday-SDon-084800_MISC_740,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q16,CS_E0-Weekday-SDon-084800_MISC_784,CS_E0-Weekday-SDon,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039
Q44+,CS_E0-Weekday-SDon-084800_SBS44_15,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q17,CS_E0-Weekday-SDon-084900_Q26_1,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q170047
Q44+,CS_E0-Weekday-SDon-084900_SBS44_53,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q31,CS_E0-Weekday-SDon-085000_MISC_730,CS_E0-Weekday-SDon,JAMAICA LIRR,1,Q310006
Q31,CS_E0-Weekday-SDon-085000_MISC_790,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310026
Q20A,CS_E0-Weekday-SDon-085000_Q20_18,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043
Q17,CS_E0-Weekday-SDon-085100_MISC_768,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q170047
Q15,CS_E0-Weekday-SDon-085100_Q15_7,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 154 ST,1,Q150048
Q12,CS_E0-Weekday-SDon-085200_Q12_21,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q32,CS_E0-Weekday-SDon-085200_Q32_5,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q31,CS_E0-Weekday-SDon-085300_MISC_720,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q76,CS_E0-Weekday-SDon-085300_MISC_776,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q17,CS_E0-Weekday-SDon-085300_MISC_791,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q170047
Q12,CS_E0-Weekday-SDon-085300_Q12_9,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q28,CS_E0-Weekday-SDon-085500_MISC_713,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q13,CS_E0-Weekday-SDon-085500_Q13_1,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q16,CS_E0-Weekday-SDon-085500_Q16_3,CS_E0-Weekday-SDon,FORT TOTTEN via FRANCIS LEWIS,0,Q160036
Q15,CS_E0-Weekday-SDon-085600_MISC_789,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025
Q48,CS_E0-Weekday-SDon-085600_Q48_1,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q480008
Q44+,CS_E0-Weekday-SDon-085600_SBS44_17,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_E0-Weekday-SDon-085600_SBS44_48,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q28,CS_E0-Weekday-SDon-085700_MISC_709,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q20A,CS_E0-Weekday-SDon-085700_Q20_16,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042
Q32,CS_E0-Weekday-SDon-085800_MISC_726,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q13,CS_E0-Weekday-SDon-085800_Q13_2,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q76,CS_E0-Weekday-SDon-085900_MISC_782,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q20B,CS_E0-Weekday-SDon-086000_Q20_17,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027
Q28,CS_E0-Weekday-SDon-086000_Q28_4,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280067
Q12,CS_E0-Weekday-SDon-086200_Q12_14,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q12,CS_E0-Weekday-SDon-086300_Q12_18,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q44+,CS_E0-Weekday-SDon-086300_SBS44_49,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_E0-Weekday-SDon-086300_SBS44_54,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q32,CS_E0-Weekday-SDon-086400_Q32_19,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q28,CS_E0-Weekday-SDon-086500_MISC_722,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q76,CS_E0-Weekday-SDon-086500_Q76_6,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q48,CS_E0-Weekday-SDon-086700_MISC_737,CS_E0-Weekday-SDon,LAGUARDIA AIRPORT,1,Q480015
Q28,CS_E0-Weekday-SDon-086700_MISC_774,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q13,CS_E0-Weekday-SDon-086700_Q13_3,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q20B,CS_E0-Weekday-SDon-086700_Q20_34,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 14 AV via MAIN ST,1,Q20B0026
Q31,CS_E0-Weekday-SDon-086800_Q31_4,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q32,CS_E0-Weekday-SDon-086800_Q32_8,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q15A,CS_E0-Weekday-SDon-086900_MISC_704,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0048
Q31,CS_E0-Weekday-SDon-087000_MISC_728,CS_E0-Weekday-SDon,JAMAICA LIRR,1,Q310006
Q13,CS_E0-Weekday-SDon-087000_MISC_736,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q16,CS_E0-Weekday-SDon-087000_Q16_4,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040
Q20A,CS_E0-Weekday-SDon-087000_Q20_12,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043
Q44+,CS_E0-Weekday-SDon-087000_SBS44_35,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_E0-Weekday-SDon-087000_SBS44_55,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q15A,CS_E0-Weekday-SDon-087100_MISC_733,CS_E0-Weekday-SDon,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041
Q76,CS_E0-Weekday-SDon-087200_MISC_716,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q20B,CS_E0-Weekday-SDon-087200_MISC_792,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0028
Q12,CS_E0-Weekday-SDon-087200_Q12_22,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q12,CS_E0-Weekday-SDon-087300_Q12_13,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q44+,CS_E0-Weekday-SDon-087400_SBS44_21,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440056
Q44+,CS_E0-Weekday-SDon-087400_SBS44_43,CS_E0-Weekday-SDon,SELECT BUS FLUSHING MAIN ST STATION,0,SBS440058
Q16,CS_E0-Weekday-SDon-087500_MISC_780,CS_E0-Weekday-SDon,FORT TOTTEN via UTOPIA,0,Q160035
Q28,CS_E0-Weekday-SDon-087500_MISC_788,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280065
Q32,CS_E0-Weekday-SDon-087600_Q32_11,CS_E0-Weekday-SDon,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320044
Q48,CS_E0-Weekday-SDon-087600_Q48_6,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,0,Q480008
Q28,CS_E0-Weekday-SDon-087700_MISC_714,CS_E0-Weekday-SDon,BAY TERRACE BELL BL,0,Q280064
Q76,CS_E0-Weekday-SDon-087700_MISC_727,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036
Q15,CS_E0-Weekday-SDon-087700_MISC_758,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via 154 ST,1,Q150047
Q28,CS_E0-Weekday-SDon-087700_MISC_793,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q280069
Q76,CS_E0-Weekday-SDon-087700_MISC_794,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760019
Q13,CS_E0-Weekday-SDon-087700_MISC_796,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION,1,Q130034
Q44+,CS_E0-Weekday-SDon-087700_SBS44_41,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
Q44+,CS_E0-Weekday-SDon-087700_SBS44_46,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053
Q32,CS_E0-Weekday-SDon-087800_MISC_747,CS_E0-Weekday-SDon,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042
Q76,CS_E0-Weekday-SDon-087800_MISC_795,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760037
Q20A,CS_E0-Weekday-SDon-087800_Q20_30,CS_E0-Weekday-SDon,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042
Q31,CS_E0-Weekday-SDon-088000_MISC_729,CS_E0-Weekday-SDon,BAYSIDE 27 AV FRANCIS LEWIS BL,0,Q310047
Q20B,CS_E0-Weekday-SDon-088000_Q20_21,CS_E0-Weekday-SDon,COLLEGE PT via MAIN ST via 14 AV,0,Q20B0027
Q44+,CS_E0-Weekday-SDon-088000_SBS44_60,CS_E0-Weekday-SDon,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440054
Q13,CS_E0-Weekday-SDon-088200_MISC_781,CS_E0-Weekday-SDon,FORT TOTTEN,0,Q130033
Q12,CS_E0-Weekday-SDon-088200_Q12_12,CS_E0-Weekday-SDon,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076
Q76,CS_E0-Weekday-SDon-088200_Q31_2,CS_E0-Weekday-SDon,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760037
Q12,CS_E0-Weekday-SDon-088300_Q12_11,CS_E0-Weekday-SDon,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074
Q76,CS_E0-Weekday-SDon-088400_Q76_5,CS_E0-Weekday-SDon,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032
Q44+,CS_E0-Weekday-SDon-088400_SBS44_36,CS_E0-Weekday-SDon,SELECT BUS JAMAICA via MAIN ST,1,SBS440052
