shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
Q010064,70004,40.725938,-73.740584
Q010064,80001,40.725938,-73.740584
Q010064,80002,40.726802,-73.741479
Q010064,80003,40.727052,-73.741745
Q010064,90001,40.727052,-73.741745
Q010064,90002,40.729032,-73.743849
Q010064,90003,40.729273,-73.744111
Q010064,100001,40.729273,-73.744111
Q010064,100002,40.729712,-73.744589
Q010064,100003,40.729902,-73.744789
Q010064,100004,40.729585,-73.745298
Q010064,110001,40.729585,-73.745298
Q010064,110002,40.729472,-73.745479
Q010064,110003,40.729232,-73.745879
Q010064,110004,40.729032,-73.746169
Q010064,110005,40.728742,-73.746609
Q010064,110006,40.728592,-73.746849
Q010064,110007,40.728522,-73.746959
Q010064,110008,40.728442,-73.747069
Q010064,110009,40.728426,-73.747072
Q010064,120001,40.728426,-73.747072
Q010064,120002,40.728352,-73.747089
Q010064,120003,40.728022,-73.747639
Q010064,120004,40.727792,-73.748029
Q010064,120005,40.727622,-73.748329
Q010064,120006,40.727562,-73.748449
Q010064,120007,40.727192,-73.749209
Q010064,120008,40.727031,-73.749555
Q010064,130001,40.727031,-73.749555
Q010064,130002,40.726812,-73.750029
Q010064,130003,40.726422,-73.750849
Q010064,130004,40.726002,-73.751749
Q010064,130005,40.725829,-73.752094
Q010064,140001,40.725829,-73.752094
Q010064,140002,40.725572,-73.752609
Q010064,140003,40.725362,-73.752979
Q010064,140004,40.725142,-73.753359
Q010064,140005,40.724972,-73.753639
Q010064,140006,40.724692,-73.754109
Q010064,140007,40.724480,-73.754446
Q010064,150001,40.724480,-73.754446
Q010064,150002,40.724232,-73.754839
Q010064,150003,40.724182,-73.754909
Q010064,150004,40.724132,-73.754999
Q010064,150005,40.723622,-73.755769
Q010064,150006,40.723399,-73.756084
Q010064,160001,40.723399,-73.756084
Q010064,160002,40.723072,-73.756549
Q010064,160003,40.722572,-73.757269
Q010064,160004,40.722512,-73.757349
Q010064,160005,40.722356,-73.757555
Q010064,170001,40.722356,-73.757555
Q010064,170002,40.722052,-73.757959
Q010064,170003,40.722012,-73.758009
Q010064,170004,40.721572,-73.758669
Q010064,170005,40.721062,-73.759419
Q010064,170006,40.720902,-73.759689
Q010064,170007,40.720722,-73.760089
Q010064,170008,40.720668,-73.760224
Q010064,180001,40.720668,-73.760224
Q010064,180002,40.720642,-73.760289
Q010064,180003,40.720332,-73.761139
Q010064,180004,40.720002,-73.761979
Q010064,180005,40.719867,-73.762285
Q010064,190001,40.719867,-73.762285
Q010064,190002,40.719822,-73.762389
Q010064,190003,40.719642,-73.762789
Q010064,190004,40.719282,-73.763619
Q010064,190005,40.718892,-73.764479
Q010064,190006,40.718825,-73.764593
Q010064,200001,40.718825,-73.764593
Q010064,200002,40.718342,-73.765419
Q010064,200003,40.717632,-73.766659
Q010064,200004,40.717352,-73.767169
Q010064,200005,40.717282,-73.767309
Q010064,200006,40.716972,-73.768199
Q010064,200007,40.716812,-73.768679
Q010064,200008,40.716662,-73.769089
Q010064,200009,40.716622,-73.769219
Q010064,200010,40.716500,-73.769571
Q010064,210001,40.716500,-73.769571
Q010064,210002,40.716322,-73.770089
Q010064,210003,40.716002,-73.770989
Q010064,210004,40.715962,-73.771089
Q010064,210005,40.715832,-73.771469
Q010064,220001,40.715832,-73.771469
Q010064,220002,40.715682,-73.771909
Q010064,220003,40.715382,-73.772759
Q010064,220004,40.715159,-73.773410
Q010064,230001,40.715159,-73.773410
Q010064,230002,40.715112,-73.773549
Q010064,230003,40.715022,-73.773939
Q010064,230004,40.714902,-73.774429
Q010064,230005,40.714697,-73.775237
Q010064,240001,40.714697,-73.775237
Q010064,240002,40.714682,-73.775299
Q010064,240003,40.714592,-73.775709
Q010064,240004,40.714462,-73.776209
Q010064,240005,40.714242,-73.777119
Q010064,240006,40.714042,-73.778009
Q010064,240007,40.713862,-73.778879
Q010064,240008,40.713662,-73.779729
Q010064,240009,40.713497,-73.780415
Q010064,250001,40.713497,-73.780415
Q010064,250002,40.713472,-73.780519
Q010064,250003,40.713452,-73.780599
Q010064,250004,40.713162,-73.781799
Q010064,250005,40.713112,-73.781979
Q010064,250006,40.713022,-73.782289
Q010064,250007,40.712982,-73.782439
Q010064,250008,40.712922,-73.782669
Q010064,250009,40.712832,-73.783009
Q010064,250010,40.712682,-73.783559
Q010064,250011,40.712500,-73.784386
Q010064,260001,40.712500,-73.784386
Q010064,260002,40.712482,-73.784469
Q010064,260003,40.712272,-73.785339
Q010064,260004,40.712162,-73.785772
Q010064,270001,40.712162,-73.785772
Q010064,270002,40.712062,-73.786169
Q010064,270003,40.711862,-73.786989
Q010064,270004,40.711812,-73.787189
Q010064,270005,40.711782,-73.787369
Q010064,270006,40.711772,-73.787639
Q010064,270007,40.711792,-73.787889
Q010064,270008,40.711812,-73.788009
Q010064,270009,40.711842,-73.788099
Q010064,270010,40.711912,-73.788269
Q010064,270011,40.711982,-73.788449
Q010064,270012,40.712022,-73.788639
Q010064,270013,40.712052,-73.788779
Q010064,270014,40.712062,-73.788989
Q010064,270015,40.712042,-73.789159
Q010064,270016,40.712012,-73.789299
Q010064,270017,40.711982,-73.789399
Q010064,270018,40.711852,-73.789799
Q010064,270019,40.711752,-73.790106
Q010064,280001,40.711752,-73.790106
Q010064,280002,40.711712,-73.790229
Q010064,280003,40.711442,-73.791019
Q010064,280004,40.711072,-73.792039
Q010064,280005,40.710932,-73.792429
Q010064,280006,40.710702,-73.793039
Q010064,280007,40.710668,-73.793116
Q010064,290001,40.710668,-73.793116
Q010064,290002,40.710512,-73.793479
Q010064,290003,40.710342,-73.793899
Q010064,290004,40.710102,-73.794459
Q010064,290005,40.709992,-73.794749
Q010064,290006,40.709872,-73.795139
Q010064,290007,40.709742,-73.795559
Q010064,290008,40.709512,-73.796399
Q010064,290009,40.709332,-73.796269
Q010064,290010,40.708922,-73.795959
Q010064,290011,40.708772,-73.795859
Q010064,290012,40.708042,-73.795439
Q010064,290013,40.707670,-73.795195
Q010065,10001,40.725782,-73.725092
Q010065,10002,40.725882,-73.725359
Q010065,10003,40.726192,-73.726139
Q010065,10004,40.726232,-73.726259
Q010065,10005,40.726272,-73.726389
Q010065,10006,40.726282,-73.726419
Q010065,10007,40.726302,-73.726529
Q010065,10008,40.726322,-73.726629
Q010065,10009,40.726340,-73.726765
Q010065,20001,40.726340,-73.726765
Q010065,20002,40.726412,-73.727309
Q010065,20003,40.726532,-73.728249
Q010065,20004,40.726600,-73.728616
Q010065,30001,40.726600,-73.728616
Q010065,30002,40.726612,-73.728679
Q010065,30003,40.726722,-73.729139
Q010065,30004,40.726812,-73.729489
Q010065,30005,40.726955,-73.729918
Q010065,40001,40.726955,-73.729918
Q010065,40002,40.726982,-73.729999
Q010065,40003,40.727262,-73.730869
Q010065,40004,40.727472,-73.731549
Q010065,40005,40.727752,-73.732709
Q010065,40006,40.727782,-73.732819
Q010065,40007,40.727842,-73.733098
Q010065,50001,40.727842,-73.733098
Q010065,50002,40.727882,-73.733279
Q010065,50003,40.727962,-73.733619
Q010065,50004,40.728162,-73.734519
Q010065,50005,40.728402,-73.735499
Q010065,50006,40.728477,-73.735816
Q010065,60001,40.728477,-73.735816
Q010065,60002,40.728592,-73.736299
Q010065,60003,40.728792,-73.737149
Q010065,60004,40.728822,-73.737309
Q010065,60005,40.728891,-73.737628
Q010065,70001,40.728891,-73.737628
Q010065,70002,40.729002,-73.738139
Q010065,70003,40.729052,-73.738379
Q010065,70004,40.729178,-73.738926
Q010065,80001,40.729178,-73.738926
Q010065,80002,40.729202,-73.739029
Q010065,80003,40.729352,-73.739649
Q010065,80004,40.729562,-73.740589
Q010065,80005,40.729772,-73.741529
Q010065,80006,40.729930,-73.742226
Q010065,90001,40.729930,-73.742226
Q010065,90002,40.729962,-73.742369
Q010065,90003,40.730082,-73.742879
Q010065,90004,40.730272,-73.743709
Q010065,90005,40.730282,-73.743779
Q010065,90006,40.730352,-73.744069
Q010065,90007,40.730272,-73.744199
Q010065,90008,40.730222,-73.744289
Q010065,90009,40.729902,-73.744789
Q010065,90010,40.729585,-73.745298
Q010065,100001,40.729585,-73.745298
Q010065,100002,40.729472,-73.745479
Q010065,100003,40.729232,-73.745879
Q010065,100004,40.729032,-73.746169
Q010065,100005,40.728742,-73.746609
Q010065,100006,40.728592,-73.746849
Q010065,100007,40.728522,-73.746959
Q010065,100008,40.728442,-73.747069
Q010065,100009,40.728426,-73.747072
Q010065,110001,40.728426,-73.747072
Q010065,110002,40.728352,-73.747089
Q010065,110003,40.728022,-73.747639
Q010065,110004,40.727792,-73.748029
Q010065,110005,40.727622,-73.748329
Q010065,110006,40.727562,-73.748449
Q010065,110007,40.727192,-73.749209
Q010065,110008,40.727031,-73.749555
Q010065,120001,40.727031,-73.749555
Q010065,120002,40.726812,-73.750029
Q010065,120003,40.726422,-73.750849
Q010065,120004,40.726002,-73.751749
Q010065,120005,40.725829,-73.752094
