shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B10164,40.585388,-73.966741,100015
B10164,40.585121,-73.966802,100016
B10164,40.584981,-73.966820,100017
B10164,40.584776,-73.966831,100018
B10164,40.584776,-73.966831,110001
B10164,40.584567,-73.966842,110002
B10164,40.584298,-73.966821,110003
B10164,40.584100,-73.966860,110004
B10164,40.584092,-73.966860,110005
B10164,40.583864,-73.966904,110006
B10164,40.583669,-73.966947,110007
B10164,40.583557,-73.966925,110008
B10164,40.583359,-73.966976,110009
B10164,40.582739,-73.967113,110010
B10164,40.582574,-73.967091,110011
B10164,40.581604,-73.967313,110012
B10164,40.581604,-73.967313,120001
B10164,40.581531,-73.967330,120002
B10164,40.580493,-73.967573,120003
B10164,40.580493,-73.967573,130001
B10164,40.580423,-73.967589,130002
B10164,40.580299,-73.967618,130003
B10164,40.579802,-73.967730,130004
B10164,40.578466,-73.968040,130005
B10164,40.578136,-73.968116,130006
B10164,40.578136,-73.968116,140001
B10164,40.576429,-73.968506,140002
B10164,40.576339,-73.968524,140003
B10164,40.576303,-73.968002,140004
B10164,40.576308,-73.967753,140005
B10164,40.576320,-73.967625,140006
B10164,40.576320,-73.967625,150001
B10164,40.576346,-73.967354,150002
B10164,40.576360,-73.967282,150003
B10164,40.576357,-73.967303,150004
B10164,40.576385,-73.967174,150005
B10164,40.576549,-73.966378,150006
B10164,40.576645,-73.965914,150007
B10164,40.576664,-73.965831,150008
B10164,40.576741,-73.965483,150009
B10164,40.576741,-73.965483,160001
B10164,40.576826,-73.965096,160002
B10164,40.576865,-73.964963,160003
B10164,40.577018,-73.964193,160004
B10164,40.577099,-73.963814,160005
B10164,40.577099,-73.963814,170001
B10164,40.577213,-73.963278,170002
B10164,40.577410,-73.962364,170003
B10164,40.577581,-73.961571,170004
B10164,40.577581,-73.961571,180001
B10164,40.577605,-73.961460,180002
B10164,40.577615,-73.961424,180003
B10164,40.577796,-73.960578,180004
B10164,40.577966,-73.959758,180005
B10164,40.577966,-73.959758,190001
B10164,40.577966,-73.959757,190002
B10164,40.577991,-73.959635,190003
B10164,40.578122,-73.959016,190004
B10164,40.578243,-73.958457,190005
B10164,40.578281,-73.958133,190006
B10164,40.578267,-73.957810,190007
B10164,40.578245,-73.957684,190008
B10164,40.578245,-73.957684,200001
B10164,40.578237,-73.957640,200002
B10164,40.578028,-73.956913,200003
B10164,40.577946,-73.956647,200004
B10164,40.577765,-73.956053,200005
B10164,40.577682,-73.955787,200006
B10164,40.577539,-73.955328,200007
