route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
S46,CA_F0-Sunday-018000_S4696_301,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
S51,CA_F0-Sunday-018000_S5181_301,CA_F0-Sunday,ST GEORGE FERRY via BAY ST,0,S510105
S46,CA_F0-Sunday-019500_S4696_302,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S48,CA_F0-Sunday-020000_MISC_405,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S40,CA_F0-Sunday-020000_S4090_301,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S51,CA_F0-Sunday-021000_MISC_402,CA_F0-Sunday,ST GEORGE FERRY via BAY ST,0,S510105
S46,CA_F0-Sunday-021000_MISC_404,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
S40,CA_F0-Sunday-021000_S4090_303,CA_F0-Sunday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094
S48,CA_F0-Sunday-021000_S4898_302,CA_F0-Sunday,ARLINGTON HOLLAND AV via FOREST,1,S480093
S51,CA_F0-Sunday-021000_S5181_301,CA_F0-Sunday,GRANT CITY via BAY ST,1,S510093
S53,CA_F0-Sunday-021000_S53_302,CA_F0-Sunday,PORT RICHMOND,1,S530128
S53,CA_F0-Sunday-021200_S53_301,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S46,CA_F0-Sunday-022500_S4696_301,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S48,CA_F0-Sunday-023000_MISC_401,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S40,CA_F0-Sunday-023000_MISC_403,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S51,CA_F0-Sunday-024000_MISC_402,CA_F0-Sunday,GRANT CITY via BAY ST,1,S510093
S48,CA_F0-Sunday-024000_MISC_405,CA_F0-Sunday,ARLINGTON HOLLAND AV via FOREST,1,S480093
S40,CA_F0-Sunday-024000_S4090_301,CA_F0-Sunday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094
S46,CA_F0-Sunday-024000_S4696_303,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
S51,CA_F0-Sunday-024000_S5181_301,CA_F0-Sunday,ST GEORGE FERRY via BAY ST,0,S510105
S53,CA_F0-Sunday-024700_S53_302,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S53,CA_F0-Sunday-025000_S53_301,CA_F0-Sunday,PORT RICHMOND,1,S530128
S46,CA_F0-Sunday-025500_MISC_404,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S40,CA_F0-Sunday-026000_S4090_302,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
