route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,7720,9319754,North White Plains,529,0,,14,1,0
2,7720,9319762,North White Plains,533,0,,14,1,0
2,7720,9319764,Grand Central,534,1,,3,1,1
2,7720,9319766,Grand Central,536,1,,3,1,0
2,7720,9319767,North White Plains,537,0,,14,1,0
2,7720,9319770,Grand Central,538,1,,3,1,0
2,7720,9319773,Grand Central,540,1,,3,1,0
2,7720,9319775,North White Plains,541,0,,14,1,0
2,7720,9319777,North White Plains,543,0,,14,1,0
2,7720,9319778,Grand Central,544,1,,3,1,0
2,7720,9319779,North White Plains,545,0,,14,1,0
2,7720,9319781,North White Plains,547,0,,14,1,1
2,7720,9319783,Grand Central,548,1,,3,1,0
2,7720,9319788,North White Plains,551,0,,14,1,1
2,7720,9319789,Grand Central,552,1,,3,1,0
2,7720,9319791,Grand Central,556,1,,3,1,0
2,7720,9319792,North White Plains,557,0,,14,1,1
2,7720,9319796,North White Plains,559,0,,14,1,1
2,7720,9319799,Grand Central,560,1,,3,1,0
2,7720,9319801,Grand Central,562,1,,3,1,0
2,7720,9319803,North White Plains,563,0,,14,1,1
2,7720,9319804,Grand Central,564,1,,3,1,0
2,7720,9319805,North White Plains,565,0,,14,1,1
2,7720,9319807,Grand Central,566,1,,3,1,0
2,7720,9319808,North White Plains,567,0,,14,1,1
2,7720,9319809,Grand Central,568,1,,3,1,0
2,7720,9319813,Grand Central,570,1,,3,1,0
2,7720,9319818,Grand Central,572,1,,3,1,0
2,7720,9319819,North White Plains,573,0,,14,1,1
2,7720,9319821,Grand Central,574,1,,3,1,0
2,7720,9319824,Grand Central,576,1,,3,1,0
2,7720,9319825,North White Plains,577,0,,14,1,1
2,7720,9319828,Grand Central,578,1,,3,1,0
2,7720,9319829,North White Plains,579,0,,14,1,1
2,7720,9319833,Grand Central,580,1,,3,1,0
2,7720,9319834,North White Plains,581,0,,14,1,1
2,7720,9319835,North White Plains,585,0,,14,1,0
2,7720,9319836,North White Plains,589,0,,14,1,0
2,7720,9319840,North White Plains,591,0,,14,1,0
2,7720,9319841,Grand Central,592,1,,3,1,0
2,7720,9319842,North White Plains,593,0,,14,1,0
2,7720,9319843,North White Plains,595,0,,14,1,0
2,7720,9319844,Grand Central,596,1,,3,1,0
2,7720,9319845,North White Plains,597,0,,14,1,0
2,7720,9319846,North White Plains,599,0,,14,1,0
2,7720,9319849,Grand Central,600,1,,3,1,0
2,7720,9319850,Southeast,601,0,,14,1,1
2,7720,9319851,Grand Central,602,1,,3,1,0
2,7720,9319852,Southeast,603,0,,14,1,1
2,7720,9319853,Grand Central,604,1,,3,1,1
2,7720,9319854,Southeast,605,0,,14,1,1
2,7720,9319855,Grand Central,606,1,,3,1,1
2,7720,9319856,Southeast,607,0,,14,1,1
2,7720,9319857,Grand Central,608,1,,3,1,1
2,7720,9319858,Southeast,609,0,,14,1,1
2,7720,9319859,Grand Central,610,1,,3,1,1
2,7720,9319860,Southeast,611,0,,14,1,1
2,7720,9319861,Grand Central,612,1,,3,1,1
2,7720,9319862,Southeast,613,0,,14,1,1
2,7720,9319863,Grand Central,614,1,,3,1,1
2,7720,9319864,Southeast,615,0,,14,1,0
2,7720,9319865,Grand Central,616,1,,3,1,1
2,7720,9319866,Southeast,617,0,,14,1,0
2,7720,9319867,Grand Central,618,1,,3,1,1
2,7720,9319868,Grand Central,620,1,,3,1,1
2,7720,9319869,Southeast,621,0,,14,1,0
2,7720,9319870,Grand Central,624,1,,3,1,1
2,7720,9319871,Southeast,625,0,,14,1,0
2,7720,9319872,Grand Central,626,1,,3,1,1
2,7720,9319873,Southeast,627,0,,14,1,0
2,7720,9319874,Grand Central,628,1,,3,1,1
2,7720,9319875,Southeast,629,0,,14,1,0
