route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,7055,8658442,Grand Central,1313,1,,5,1,1
3,7055,8658443,Stamford,1314,0,,16,1,1
3,7055,8658444,Grand Central,1315,1,,5,1,1
3,7055,8658445,Stamford,1316,0,,16,1,0
3,7055,8658446,Grand Central,1317,1,,5,1,1
3,7055,8658447,Stamford,1318,0,,16,1,0
3,7055,8658448,Stamford,1320,0,,16,1,0
3,7055,8658449,Grand Central,1321,1,,5,1,1
3,7055,8658450,Stamford,1322,0,,16,1,0
3,7055,8658451,Stamford,1324,0,,16,1,0
3,7055,8658452,Grand Central,1325,1,,5,1,1
3,7055,8658453,Stamford,1326,0,,16,1,0
3,7055,8658454,Grand Central,1327,1,,5,1,1
3,7055,8658455,Stamford,1328,0,,16,1,0
3,7055,8658456,Stamford,1330,0,,16,1,0
3,7055,8658457,Grand Central,1331,1,,5,1,1
3,7055,8658458,Stamford,1332,0,,16,1,0
3,7055,8658459,Grand Central,1333,1,,5,1,1
3,7055,8658460,Stamford,1334,0,,16,1,0
3,7055,8658461,Grand Central,1335,1,,5,1,1
3,7055,8658462,Stamford,1336,0,,16,1,0
3,7055,8658463,Stamford,1338,0,,16,1,0
3,7055,8658464,Grand Central,1339,1,,5,1,1
3,7055,8658465,Stamford,1340,0,,16,1,0
3,7055,8658466,Grand Central,1341,1,,5,1,0
3,7055,8658467,Stamford,1342,0,,16,1,0
3,7055,8658468,Stamford,1346,0,,16,1,1
3,7055,8658469,Grand Central,1347,1,,5,1,0
3,7055,8658470,Grand Central,1349,1,,5,1,0
3,7055,8658471,Grand Central,1351,1,,5,1,0
3,7055,8658472,Stamford,1352,0,,16,1,1
3,7055,8658473,Grand Central,1353,1,,5,1,0
3,7055,8658474,Grand Central,1355,1,,5,1,0
3,7055,8658475,Grand Central,1357,1,,5,1,0
3,7055,8658476,Stamford,1358,0,,16,1,1
3,7055,8658477,Grand Central,1359,1,,5,1,0
3,7055,8658478,Stamford,1360,0,,16,1,1
3,7055,8658479,Grand Central,1361,1,,5,1,0
3,7055,8658480,Old Greenwich,1362,0,,16,1,1
3,7055,8658481,Grand Central,1363,1,,5,1,0
3,7055,8658482,Grand Central,1365,1,,5,1,0
3,7055,8658483,Grand Central,1367,1,,5,1,0
3,7055,8658484,Stamford,1368,0,,16,1,1
