route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
BX7,KB_E0-Weekday-SDon-067200_BX7_3,KB_E0-Weekday-SDon,RIVERDALE 263 ST,0,BX070183
BX2,KB_E0-Weekday-SDon-067300_BX1_119,KB_E0-Weekday-SDon,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020050
BX3,KB_E0-Weekday-SDon-067300_BX3_106,KB_E0-Weekday-SDon,RIVERDALE BWAY-238 ST,0,BX030090
BX13,KB_E0-Weekday-SDon-067400_BX13_201,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130253
BX13,KB_E0-Weekday-SDon-067400_BX13_216,KB_E0-Weekday-SDon,RIVER AV-149 ST,0,BX130259
BX15,KB_E0-Weekday-SDon-067400_BX15_13,KB_E0-Weekday-SDon,149 ST,1,BX150178
BX3,KB_E0-Weekday-SDon-067500_BX3_112,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS G W BRIDGE,1,BX030083
BX9,KB_E0-Weekday-SDon-067500_BX9_17,KB_E0-Weekday-SDon,WEST FARMS,1,BX090150
BX9,KB_E0-Weekday-SDon-067500_BX9_21,KB_E0-Weekday-SDon,RIVERDALE 262 ST,0,BX090145
BX10,KB_E0-Weekday-SDon-067600_BX10_3,KB_E0-Weekday-SDon,RIVERDALE 263 ST,0,BX100186
BX15,KB_E0-Weekday-SDon-067600_BX15_8,KB_E0-Weekday-SDon,FORDHAM PLZ via 3 AV,0,BX150186
M100,KB_E0-Weekday-SDon-067600_BX20_205,KB_E0-Weekday-SDon,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085
BX1,KB_E0-Weekday-SDon-067600_BX2_201,KB_E0-Weekday-SDon,LIMITED RIVERDALE 231 ST via CONCOURSE,0,BX010050
M100,KB_E0-Weekday-SDon-067600_M100_317,KB_E0-Weekday-SDon,E HARLEM 2 AV-127 ST,1,M1000084
BX15,KB_E0-Weekday-SDon-067700_BX15_26,KB_E0-Weekday-SDon,LIMITED WEST HARLEM 12 AV via 3 AV,1,BX150168
BX15,KB_E0-Weekday-SDon-067700_BX15_28,KB_E0-Weekday-SDon,LIMITED FORDHAM PLZ via 3 AV,0,BX150194
BX1,KB_E0-Weekday-SDon-067700_BX1_106,KB_E0-Weekday-SDon,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,BX010047
BX2,KB_E0-Weekday-SDon-068000_BX2_219,KB_E0-Weekday-SDon,MOTT HAVEN 138 ST via CONCOURSE,1,BX020048
BX7,KB_E0-Weekday-SDon-068000_BX7_6,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070170
