"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"9","7BB4EE55","GO501_19_6427_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6428_METS","Port Washington","","0","6F8FDD4A"
"9","7BB4EE55","GO501_19_6429_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6431_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6450_METS","Port Washington","","0","6F8FDD4A"
"9","7BB4EE55","GO501_19_6451_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6452_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6453_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6454_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6455_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6456_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6457_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6458_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6459_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6460_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6461_METS","Penn Station","","1","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6462_METS","Port Washington","","0","6F8FDD4A"
"9","2D8CB9B5","GO501_19_6463_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6464_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6465_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6466_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6467_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6468_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6469_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6470_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6471_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6472_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6473_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6474_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6475_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6476_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6477_METS","Penn Station","","1","6F8FDD4A"
"9","D5CEE30B","GO501_19_6478_METS","Port Washington","","0","6F8FDD4A"
"9","D5CEE30B","GO501_19_6479_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6480_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6481_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6482_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6483_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6484_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6485_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6486_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6487_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6488_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6489_METS","Penn Station","","1","6F8FDD4A"
"9","613B870B","GO501_19_6490_METS","Port Washington","","0","6F8FDD4A"
"9","613B870B","GO501_19_6491_METS","Penn Station","","1","6F8FDD4A"
"9","BF08DF10","GO501_19_6492_METS","Port Washington","","0","6F8FDD4A"
"9","BF08DF10","GO501_19_6493_METS","Penn Station","","1","6F8FDD4A"
"9","D8262E72","GO501_19_6494_METS","Port Washington","","0","6F8FDD4A"
"9","6424DF19","GO501_19_6497_METS","Penn Station","","1","6F8FDD4A"
