route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-103500_S54_308,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-106500_S54_305,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-110000_S54_306,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-113500_S54_307,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-116500_S54_308,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-119500_S54_309,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-122500_S54_310,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-125500_MISC_561,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-128500_S54_308,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-032800_S54_301,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-035700_S54_303,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-038500_MISC_477,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-040000_MISC_489,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-041000_S54_306,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-043200_S54_301,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-044700_S54_307,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-046200_S54_304,ELTINGVILLE RICHMOND AV,1,S540137
