route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
BX6+,WF_F0-Sunday-105600_SBS6_23,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX17,WF_F0-Sunday-105700_BX17_27,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX11,WF_F0-Sunday-105800_BX11_9,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX19,WF_F0-Sunday-105900_BX19_43,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX31,WF_F0-Sunday-106000_BX31_118,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX6,WF_F0-Sunday-106000_BX6_20,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX19,WF_F0-Sunday-106100_BX19_45,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX17,WF_F0-Sunday-106200_BX17_28,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX35,WF_F0-Sunday-106200_BX35_223,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX39,WF_F0-Sunday-106200_BX39_28,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX39,WF_F0-Sunday-106200_BX39_29,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX6,WF_F0-Sunday-106200_BX6_29,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX21,WF_F0-Sunday-106300_BX21_34,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX21,WF_F0-Sunday-106300_BX21_35,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX11,WF_F0-Sunday-106500_BX11_31,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX27,WF_F0-Sunday-106500_BX27_116,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270153,0.0,0
BX27,WF_F0-Sunday-106500_BX27_118,WF_F0-Sunday,FERRY TERMINAL,1,BX270154,0.0,0
BX36,WF_F0-Sunday-106600_BX36_149,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX36,WF_F0-Sunday-106600_BX36_161,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX35,WF_F0-Sunday-106700_BX11_17,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX19,WF_F0-Sunday-106800_BX19_22,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX6+,WF_F0-Sunday-106800_SBS6_20,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX6+,WF_F0-Sunday-106800_SBS6_22,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX17,WF_F0-Sunday-106900_BX17_30,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX11,WF_F0-Sunday-107000_BX11_32,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX31,WF_F0-Sunday-107000_BX31_123,WF_F0-Sunday,WESTCHESTER SQ,1,BX310086,0.0,0
BX32,WF_F0-Sunday-107000_BX32_17,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX320108,0.0,0
BX6,WF_F0-Sunday-107200_BX6_16,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX19,WF_F0-Sunday-107300_BX19_38,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX35,WF_F0-Sunday-107400_BX35_224,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX39,WF_F0-Sunday-107400_BX39_36,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX39,WF_F0-Sunday-107400_BX39_37,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX6,WF_F0-Sunday-107400_BX6_27,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX36,WF_F0-Sunday-107600_BX36_146,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX36,WF_F0-Sunday-107600_BX36_148,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX11,WF_F0-Sunday-107700_BX11_10,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX17,WF_F0-Sunday-107700_BX17_24,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX19,WF_F0-Sunday-107800_BX19_44,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX21,WF_F0-Sunday-107800_BX21_37,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX21,WF_F0-Sunday-107800_BX36_145,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX27,WF_F0-Sunday-107900_BX27_119,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270155,0.0,0
BX35,WF_F0-Sunday-107900_BX35_226,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX27,WF_F0-Sunday-108000_BX27_120,WF_F0-Sunday,CLASON PT,1,BX270156,0.0,0
BX31,WF_F0-Sunday-108000_BX31_122,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX32,WF_F0-Sunday-108000_BX32_19,WF_F0-Sunday,KINGSBRIDGE V A HOSPITAL,0,BX320104,0.0,0
BX33,WF_F0-Sunday-108000_BX33_107,WF_F0-Sunday,PORT MORRIS 132 ST,0,BX330136,0.0,0
BX33,WF_F0-Sunday-108000_BX33_108,WF_F0-Sunday,HARLEM ST NICHOLAS,1,BX330135,0.0,0
BX46,WF_F0-Sunday-108000_BX46_4,WF_F0-Sunday,HUNTS POINT FOOD CENTER DR,0,BX460049,0.0,0
BX8,WF_F0-Sunday-108000_BX8_20,WF_F0-Sunday,LOCUST PT TIERNEY PL,1,BX080133,0.0,0
BX8,WF_F0-Sunday-108000_BX8_22,WF_F0-Sunday,WILLIAMSBRIDGE 225 ST,0,BX080136,0.0,0
BX6+,WF_F0-Sunday-108000_SBS6_18,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX6+,WF_F0-Sunday-108000_SBS6_25,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX17,WF_F0-Sunday-108100_BX17_13,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX11,WF_F0-Sunday-108200_BX11_26,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX6,WF_F0-Sunday-108400_BX6_32,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX19,WF_F0-Sunday-108500_BX19_46,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX46,WF_F0-Sunday-108500_BX46_2,WF_F0-Sunday,PROSPECT AV WESTCHESTER AV,1,BX460046,0.0,0
BX35,WF_F0-Sunday-108600_BX35_222,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-108600_BX36_157,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX36,WF_F0-Sunday-108600_BX36_159,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX39,WF_F0-Sunday-108600_BX39_38,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX39,WF_F0-Sunday-108600_BX39_40,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX6,WF_F0-Sunday-108600_BX6_26,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX19,WF_F0-Sunday-108800_BX19_42,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX11,WF_F0-Sunday-108900_BX35_228,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX31,WF_F0-Sunday-109000_BX31_121,WF_F0-Sunday,WESTCHESTER SQ,1,BX310086,0.0,0
BX35,WF_F0-Sunday-109100_BX35_227,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX17,WF_F0-Sunday-109200_BX17_18,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX6+,WF_F0-Sunday-109200_SBS6_19,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX6+,WF_F0-Sunday-109200_SBS6_21,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX17,WF_F0-Sunday-109300_BX17_25,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX21,WF_F0-Sunday-109300_BX21_36,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX21,WF_F0-Sunday-109300_BX21_38,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX11,WF_F0-Sunday-109400_BX11_12,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX27,WF_F0-Sunday-109400_BX27_118,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270155,0.0,0
BX27,WF_F0-Sunday-109500_BX27_116,WF_F0-Sunday,FERRY TERMINAL,1,BX270154,0.0,0
BX36,WF_F0-Sunday-109600_BX36_154,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX6,WF_F0-Sunday-109600_BX6_19,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX19,WF_F0-Sunday-109700_BX19_39,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX19,WF_F0-Sunday-109800_BX19_37,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX35,WF_F0-Sunday-109800_BX35_225,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-109800_BX36_142,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX39,WF_F0-Sunday-109800_BX39_30,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX39,WF_F0-Sunday-109800_BX39_34,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX6,WF_F0-Sunday-109800_BX6_31,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX31,WF_F0-Sunday-110000_BX31_119,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX32,WF_F0-Sunday-110000_BX32_18,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX320108,0.0,0
BX11,WF_F0-Sunday-110100_BX11_30,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX35,WF_F0-Sunday-110300_BX35_223,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX6+,WF_F0-Sunday-110400_SBS6_17,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX6+,WF_F0-Sunday-110400_SBS6_23,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX17,WF_F0-Sunday-110500_BX17_23,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX11,WF_F0-Sunday-110600_BX11_29,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX36,WF_F0-Sunday-110600_BX36_140,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX17,WF_F0-Sunday-110700_BX17_27,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX19,WF_F0-Sunday-110800_BX19_24,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX21,WF_F0-Sunday-110800_BX21_32,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX21,WF_F0-Sunday-110800_BX21_33,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX6,WF_F0-Sunday-110800_BX6_22,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX19,WF_F0-Sunday-110900_BX19_32,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX35,WF_F0-Sunday-111000_BX11_17,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX27,WF_F0-Sunday-111000_BX27_119,WF_F0-Sunday,CLASON PT,1,BX270156,0.0,0
BX27,WF_F0-Sunday-111000_BX27_120,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270153,0.0,0
BX31,WF_F0-Sunday-111000_BX31_118,WF_F0-Sunday,WESTCHESTER SQ,1,BX310086,0.0,0
BX33,WF_F0-Sunday-111000_BX33_107,WF_F0-Sunday,HARLEM ST NICHOLAS,1,BX330135,0.0,0
BX33,WF_F0-Sunday-111000_BX33_108,WF_F0-Sunday,PORT MORRIS 132 ST,0,BX330136,0.0,0
BX32,WF_F0-Sunday-111000_BX33_109,WF_F0-Sunday,KINGSBRIDGE V A HOSPITAL,0,BX320104,0.0,0
BX36,WF_F0-Sunday-111000_BX36_143,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX39,WF_F0-Sunday-111000_BX39_23,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX39,WF_F0-Sunday-111000_BX39_27,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX46,WF_F0-Sunday-111000_BX46_5,WF_F0-Sunday,HUNTS POINT FOOD CENTER DR,0,BX460049,0.0,0
BX6,WF_F0-Sunday-111000_BX6_20,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX8,WF_F0-Sunday-111000_BX8_19,WF_F0-Sunday,WILLIAMSBRIDGE 225 ST,0,BX080136,0.0,0
BX8,WF_F0-Sunday-111000_BX8_23,WF_F0-Sunday,LOCUST PT TIERNEY PL,1,BX080133,0.0,0
BX11,WF_F0-Sunday-111300_BX11_9,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX35,WF_F0-Sunday-111500_BX11_27,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX46,WF_F0-Sunday-111500_BX46_4,WF_F0-Sunday,PROSPECT AV WESTCHESTER AV,1,BX460046,0.0,0
BX36,WF_F0-Sunday-111600_BX36_162,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX6+,WF_F0-Sunday-111600_SBS6_20,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX6+,WF_F0-Sunday-111600_SBS6_24,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX17,WF_F0-Sunday-111700_BX17_28,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX11,WF_F0-Sunday-111800_BX11_28,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX19,WF_F0-Sunday-111800_BX19_41,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX6,WF_F0-Sunday-111900_BX6_29,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX31,WF_F0-Sunday-112000_BX31_123,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX19,WF_F0-Sunday-112100_BX19_48,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX17,WF_F0-Sunday-112200_BX17_31,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX35,WF_F0-Sunday-112200_BX35_226,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-112200_BX36_151,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX39,WF_F0-Sunday-112200_BX39_33,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX39,WF_F0-Sunday-112200_BX39_39,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX6,WF_F0-Sunday-112200_BX6_16,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX21,WF_F0-Sunday-112300_BX21_31,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX21,WF_F0-Sunday-112300_BX21_35,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX27,WF_F0-Sunday-112400_BX27_116,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270155,0.0,0
BX11,WF_F0-Sunday-112500_BX11_32,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX27,WF_F0-Sunday-112500_BX27_117,WF_F0-Sunday,FERRY TERMINAL,1,BX270154,0.0,0
BX35,WF_F0-Sunday-112500_BX35_224,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX36,WF_F0-Sunday-112600_BX36_156,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX19,WF_F0-Sunday-112800_BX19_31,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX6+,WF_F0-Sunday-112800_SBS6_18,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX6+,WF_F0-Sunday-112800_SBS6_25,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX6,WF_F0-Sunday-112900_BX6_27,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX11,WF_F0-Sunday-113000_BX11_10,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX17,WF_F0-Sunday-113000_BX17_24,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX31,WF_F0-Sunday-113000_BX31_122,WF_F0-Sunday,WESTCHESTER SQ,1,BX310086,0.0,0
BX32,WF_F0-Sunday-113000_BX32_19,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX320108,0.0,0
BX19,WF_F0-Sunday-113300_BX19_35,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX35,WF_F0-Sunday-113400_BX35_227,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-113400_BX36_147,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX39,WF_F0-Sunday-113400_BX39_28,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX39,WF_F0-Sunday-113400_BX39_29,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX6,WF_F0-Sunday-113400_BX6_32,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX35,WF_F0-Sunday-113500_BX35_222,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX36,WF_F0-Sunday-113600_BX36_141,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX11,WF_F0-Sunday-113700_BX11_26,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX17,WF_F0-Sunday-113700_BX17_19,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX19,WF_F0-Sunday-113800_BX19_45,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX21,WF_F0-Sunday-113800_BX21_37,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX21,WF_F0-Sunday-113800_BX36_145,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX6,WF_F0-Sunday-113900_BX6_26,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX27,WF_F0-Sunday-114000_BX27_119,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270153,0.0,0
BX27,WF_F0-Sunday-114000_BX27_120,WF_F0-Sunday,CLASON PT,1,BX270156,0.0,0
BX31,WF_F0-Sunday-114000_BX31_120,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX32,WF_F0-Sunday-114000_BX32_17,WF_F0-Sunday,KINGSBRIDGE V A HOSPITAL,0,BX320104,0.0,0
BX33,WF_F0-Sunday-114000_BX33_107,WF_F0-Sunday,PORT MORRIS 132 ST,0,BX330136,0.0,0
BX33,WF_F0-Sunday-114000_BX33_108,WF_F0-Sunday,HARLEM ST NICHOLAS,1,BX330135,0.0,0
BX46,WF_F0-Sunday-114000_BX46_4,WF_F0-Sunday,HUNTS POINT FOOD CENTER DR,0,BX460049,0.0,0
BX8,WF_F0-Sunday-114000_BX8_20,WF_F0-Sunday,WILLIAMSBRIDGE 225 ST,0,BX080136,0.0,0
BX8,WF_F0-Sunday-114000_BX8_25,WF_F0-Sunday,LOCUST PT TIERNEY PL,1,BX080133,0.0,0
BX6+,WF_F0-Sunday-114000_SBS6_19,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX6+,WF_F0-Sunday-114000_SBS6_22,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX11,WF_F0-Sunday-114200_BX35_228,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX17,WF_F0-Sunday-114500_BX17_18,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX19,WF_F0-Sunday-114500_BX19_33,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX35,WF_F0-Sunday-114500_BX35_225,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX46,WF_F0-Sunday-114500_BX46_5,WF_F0-Sunday,PROSPECT AV WESTCHESTER AV,1,BX460046,0.0,0
BX35,WF_F0-Sunday-114600_BX35_223,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-114600_BX36_144,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX36,WF_F0-Sunday-114600_BX36_161,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX39,WF_F0-Sunday-114600_BX39_35,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX39,WF_F0-Sunday-114600_BX39_37,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX6,WF_F0-Sunday-114600_BX6_19,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX19,WF_F0-Sunday-114800_BX19_38,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX11,WF_F0-Sunday-114900_BX11_12,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX6,WF_F0-Sunday-114900_BX6_31,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX31,WF_F0-Sunday-115000_BX31_119,WF_F0-Sunday,WESTCHESTER SQ,1,BX310086,0.0,0
BX17,WF_F0-Sunday-115200_BX17_23,WF_F0-Sunday,PORT MORRIS 135 ST,1,BX170067,0.0,0
BX6+,WF_F0-Sunday-115200_SBS6_17,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
BX6+,WF_F0-Sunday-115200_SBS6_23,WF_F0-Sunday,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,SBS060072,0.0,0
BX21,WF_F0-Sunday-115300_BX21_36,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX210095,0.0,0
BX21,WF_F0-Sunday-115300_BX21_38,WF_F0-Sunday,WESTCHESTER SQ,0,BX210094,0.0,0
BX27,WF_F0-Sunday-115400_BX27_117,WF_F0-Sunday,WEST FARMS RD WESTCHESTER AV,0,BX270155,0.0,0
BX35,WF_F0-Sunday-115500_BX11_17,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX350103,0.0,0
BX27,WF_F0-Sunday-115500_BX27_116,WF_F0-Sunday,FERRY TERMINAL,1,BX270154,0.0,0
BX36,WF_F0-Sunday-115600_BX36_146,WF_F0-Sunday,SOUNDVIEW PUGSLEY AV,0,BX360308,0.0,0
BX11,WF_F0-Sunday-115700_BX11_30,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX110122,0.0,0
BX19,WF_F0-Sunday-115700_BX19_44,WF_F0-Sunday,RIVERBANK PK via SOUTHERN BL via 149 ST,1,BX190152,0.0,0
BX35,WF_F0-Sunday-115800_BX11_27,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX350106,0.0,0
BX36,WF_F0-Sunday-115800_BX36_150,WF_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX360312,0.0,0
BX39,WF_F0-Sunday-115800_BX39_40,WF_F0-Sunday,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390169,0.0,0
BX6,WF_F0-Sunday-115800_BX6_22,WF_F0-Sunday,WASHINGTON HTS RIVERSIDE DR,1,BX060252,0.0,0
BX6,WF_F0-Sunday-115900_BX6_23,WF_F0-Sunday,HUNTS POINT,0,BX060287,0.0,0
BX17,WF_F0-Sunday-116000_BX17_27,WF_F0-Sunday,FORDHAM PLAZA,0,BX170058,0.0,0
BX19,WF_F0-Sunday-116000_BX19_46,WF_F0-Sunday,BRONX PARK via 149 ST via SOUTHERN,0,BX190006,0.0,0
BX31,WF_F0-Sunday-116000_BX31_118,WF_F0-Sunday,WOODLAWN KATONAH AV,0,BX310087,0.0,0
BX32,WF_F0-Sunday-116000_BX33_109,WF_F0-Sunday,MOTT HAVEN 136 ST,1,BX320108,0.0,0
BX39,WF_F0-Sunday-116000_BX39_32,WF_F0-Sunday,CLASON PT,1,BX390168,0.0,0
BX11,WF_F0-Sunday-116100_BX11_29,WF_F0-Sunday,WEST FARMS RD SOUTHERN BL,0,BX110121,0.0,0
BX6+,WF_F0-Sunday-116400_SBS6_20,WF_F0-Sunday,SELECT BUS HUNTS POINT,0,SBS060092,0.0,0
